       Probe             0             1             2             3             4             5             6             7             8
  1.65096e-05        102793   1.64835e+06   1.90762e+06   1.90422e+06   1.77297e+06        579199        578952        575207        572763
  1.65193e-05        102838   1.64746e+06   1.90723e+06    1.9038e+06   1.77453e+06        579185        578915        575173        572729
   1.6529e-05        102883   1.64656e+06   1.90685e+06   1.90338e+06   1.77603e+06        579171        578878        575139        572696
  1.65388e-05        102929   1.64565e+06   1.90646e+06   1.90296e+06   1.77748e+06        579158        578842        575105        572662
  1.65485e-05        102977   1.64472e+06   1.90608e+06   1.90254e+06   1.77887e+06        579144        578805        575071        572629
  1.65582e-05        103025   1.64378e+06   1.90569e+06   1.90212e+06   1.78021e+06        579131        578768        575037        572595
  1.65679e-05        103075   1.64282e+06   1.90531e+06    1.9017e+06   1.78149e+06        579119        578732        575003        572562
  1.65776e-05        103126   1.64185e+06   1.90493e+06   1.90129e+06   1.78272e+06        579106        578695        574970        572528
  1.65873e-05        103177   1.64087e+06   1.90455e+06   1.90087e+06    1.7839e+06        579094        578659        574936        572495
   1.6597e-05        103230   1.63987e+06   1.90418e+06   1.90045e+06   1.78503e+06        579083        578622        574902        572461
  1.66067e-05        103285   1.63885e+06    1.9038e+06   1.90004e+06   1.78612e+06        579074        578586        574868        572428
  1.66164e-05        103340   1.63782e+06   1.90342e+06   1.89962e+06   1.78715e+06        579069        578550        574835        572395
  1.66261e-05        103396   1.63677e+06   1.90305e+06    1.8992e+06   1.78814e+06        579067        578513        574801        572361
  1.66358e-05        103454   1.63571e+06   1.90267e+06   1.89879e+06   1.78909e+06        579069        578477        574767        572328
  1.66455e-05        103513   1.63463e+06    1.9023e+06   1.89837e+06   1.78999e+06        579075        578440        574734        572294
  1.66551e-05        103574   1.63353e+06   1.90192e+06   1.89796e+06   1.79085e+06        579085        578404        574700        572261
  1.66648e-05        103636   1.63241e+06   1.90155e+06   1.89754e+06   1.79167e+06        579099        578368        574667        572227
  1.66745e-05        103699   1.63128e+06   1.90118e+06   1.89713e+06   1.79247e+06        579117        578331        574633        572194
  1.66842e-05        103763   1.63014e+06   1.90081e+06   1.89672e+06   1.79326e+06        579141        578295        574600        572160
  1.66939e-05        103829   1.62897e+06   1.90044e+06    1.8963e+06   1.79404e+06        579170        578259        574566        572127
  1.67036e-05        103897   1.62779e+06   1.90007e+06   1.89589e+06   1.79479e+06        579204        578222        574533        572093
  1.67133e-05        103966   1.62659e+06    1.8997e+06   1.89548e+06   1.79554e+06        579244        578186        574499        572060
   1.6723e-05        104036   1.62538e+06   1.89933e+06   1.89507e+06   1.79627e+06        579289        578150        574466        572027
  1.67327e-05        104108   1.62415e+06   1.89897e+06   1.89466e+06   1.79698e+06        579342        578114        574432        571993
  1.67424e-05        104181    1.6229e+06    1.8986e+06   1.89425e+06   1.79768e+06        579400        578078        574399        571960
  1.67521e-05        104256   1.62163e+06   1.89824e+06   1.89384e+06   1.79836e+06        579466        578041        574366        571926
  1.67618e-05        104333   1.62035e+06   1.89787e+06   1.89343e+06   1.79903e+06        579539        578005        574332        571893
  1.67715e-05        104411   1.61906e+06   1.89751e+06   1.89303e+06   1.79968e+06        579620        577969        574299        571860
  1.67812e-05        104492   1.61774e+06   1.89715e+06   1.89262e+06   1.80032e+06        579708        577933        574265        571826
  1.67909e-05        104574    1.6164e+06   1.89678e+06   1.89221e+06   1.80094e+06        579804        577897        574232        571793
  1.68007e-05        104658   1.61506e+06   1.89642e+06   1.89181e+06   1.80155e+06        579907        577860        574199        571759
  1.68104e-05        104743   1.61369e+06   1.89606e+06    1.8914e+06   1.80214e+06        580019        577824        574165        571726
  1.68201e-05        104830   1.61231e+06    1.8957e+06     1.891e+06   1.80272e+06        580139        577788        574132        571693
  1.68298e-05        104920   1.61092e+06   1.89534e+06   1.89059e+06   1.80328e+06        580269        577752        574098        571659
  1.68395e-05        105011    1.6095e+06   1.89498e+06   1.89019e+06   1.80383e+06        580409        577716        574065        571626
  1.68492e-05        105104   1.60808e+06   1.89462e+06   1.88979e+06   1.80436e+06        580558        577680        574032        571593
   1.6859e-05        105199   1.60664e+06   1.89427e+06   1.88939e+06   1.80488e+06        580719        577644        573998        571559
  1.68687e-05        105296   1.60518e+06   1.89391e+06   1.88899e+06   1.80538e+06        580889        577608        573965        571526
  1.68784e-05        105395   1.60371e+06   1.89355e+06   1.88859e+06   1.80587e+06        581070        577572        573931        571493
  1.68881e-05        105497   1.60223e+06    1.8932e+06   1.88819e+06   1.80635e+06        581261        577535        573898        571459
  1.68979e-05        105600   1.60073e+06   1.89284e+06   1.88779e+06   1.80681e+06        581463        577499        573865        571426
  1.69076e-05        105706   1.59922e+06   1.89249e+06    1.8874e+06   1.80726e+06        581675        577463        573831        571393
  1.69173e-05        105813    1.5977e+06   1.89213e+06     1.887e+06    1.8077e+06        581897        577428        573798        571360
   1.6927e-05        105923   1.59617e+06   1.89178e+06   1.88661e+06   1.80813e+06        582130        577392        573765        571327
  1.69367e-05        106035   1.59462e+06   1.89143e+06   1.88622e+06   1.80854e+06        582375        577356        573731        571294
  1.69464e-05        106149   1.59306e+06   1.89108e+06   1.88582e+06   1.80894e+06        582632        577320        573698        571260
  1.69561e-05        106267   1.59149e+06   1.89073e+06   1.88543e+06   1.80934e+06        582901        577284        573665        571227
  1.69658e-05        106386   1.58991e+06   1.89038e+06   1.88504e+06   1.80972e+06        583181        577248        573631        571194
  1.69755e-05        106507   1.58832e+06   1.89003e+06   1.88465e+06   1.81009e+06        583474        577213        573598        571161
  1.69852e-05        106631   1.58672e+06   1.88968e+06   1.88426e+06   1.81045e+06        583780        577177        573565        571128
  1.69949e-05        106758   1.58512e+06   1.88933e+06   1.88387e+06    1.8108e+06        584101        577141        573532        571095
  1.70046e-05        106888   1.58349e+06   1.88899e+06   1.88349e+06   1.81114e+06        584437        577105        573498        571062
  1.70143e-05        107019   1.58187e+06   1.88864e+06    1.8831e+06   1.81148e+06        584787        577070        573465        571030
   1.7024e-05        107154   1.58024e+06   1.88829e+06   1.88272e+06    1.8118e+06        585151        577034        573432        570997
  1.70337e-05        107291    1.5786e+06   1.88795e+06   1.88233e+06   1.81212e+06        585531        576999        573398        570964
  1.70434e-05        107431   1.57695e+06    1.8876e+06   1.88195e+06   1.81243e+06        585927        576963        573365        570931
  1.70531e-05        107574    1.5753e+06   1.88726e+06   1.88157e+06   1.81273e+06        586340        576927        573332        570899
  1.70628e-05        107720   1.57364e+06   1.88691e+06   1.88119e+06   1.81302e+06        586770        576892        573299        570866
  1.70725e-05        107869   1.57198e+06   1.88657e+06    1.8808e+06   1.81331e+06        587219        576856        573265        570833
  1.70822e-05        108021   1.57031e+06   1.88623e+06   1.88043e+06   1.81359e+06        587683        576821        573232        570801
  1.70919e-05        108176   1.56864e+06   1.88588e+06   1.88005e+06   1.81386e+06        588167        576785        573198        570768
  1.71016e-05        108334   1.56697e+06   1.88554e+06   1.87967e+06   1.81413e+06        588666        576750        573165        570735
  1.71113e-05        108496   1.56529e+06   1.88519e+06   1.87929e+06   1.81438e+06        589186        576714        573132        570703
   1.7121e-05        108660   1.56361e+06   1.88485e+06   1.87891e+06   1.81463e+06        589722        576679        573098        570670
  1.71308e-05        108828   1.56193e+06   1.88451e+06   1.87854e+06   1.81488e+06        590278        576643        573065        570638
  1.71405e-05        108999   1.56026e+06   1.88417e+06   1.87816e+06   1.81512e+06        590850        576608        573032        570606
  1.71502e-05        109174   1.55857e+06   1.88383e+06   1.87779e+06   1.81535e+06        591443        576572        572998        570573
  1.71599e-05        109351    1.5569e+06   1.88349e+06   1.87742e+06   1.81557e+06        592053        576537        572965        570541
  1.71696e-05        109533   1.55522e+06   1.88314e+06   1.87705e+06   1.81579e+06        592685        576502        572931        570508
  1.71793e-05        109718   1.55355e+06    1.8828e+06   1.87668e+06     1.816e+06        593333        576466        572898        570476
   1.7189e-05        109907   1.55188e+06   1.88246e+06   1.87631e+06    1.8162e+06        594003        576431        572864        570444
  1.71987e-05        110099   1.55022e+06   1.88212e+06   1.87594e+06    1.8164e+06        594691        576396        572831        570412
  1.72084e-05        110295   1.54855e+06   1.88178e+06   1.87557e+06    1.8166e+06        595400        576361        572797        570379
  1.72182e-05        110496   1.54689e+06   1.88144e+06    1.8752e+06   1.81679e+06        596130        576325        572764        570347
