       Probe             0             1             2             3             4             5             6             7             8
  4.69689e-06        101000        101000        648693        649226        656958        630443        626698        622261        619351
   4.7058e-06        101000        101000        648658        649202        656899        630399        626658        622222        619313
  4.71472e-06        101000        101000        648623        649179        656840        630355        626618        622183        619274
  4.72363e-06        101000        101000        648586        649157        656781        630311        626578        622144        619236
  4.73255e-06        101000        101000        648549        649135        656721        630267        626539        622105        619198
  4.74177e-06        101000        101000        648510        649112        656660        630222        626498        622065        619158
  4.75068e-06        101000        101000        648471        649090        656601        630178        626458        622027        619120
  4.75958e-06        101000        101000        648431        649069        656542        630134        626419        621988        619082
  4.76817e-06        101000        101000        648393        649049        656485        630091        626380        621951        619045
  4.77675e-06        101000        101000        648353        649029        656428        630049        626342        621913        619008
  4.78568e-06        101000        101000        648312        649009        656369        630005        626303        621875        618970
  4.79461e-06        101000        101000        648270        648989        656309        629961        626263        621836        618932
  4.80354e-06        101000        101000        648227        648969        656250        629917        626223        621797        618894
  4.81208e-06        101000        101000        648186        648950        656194        629875        626185        621760        618857
  4.82103e-06        101000        101000        648142        648931        656134        629831        626145        621721        618819
  4.82998e-06        101000        101000        648098        648912        656075        629787        626106        621682        618780
  4.83893e-06        101000        101000        648053        648894        656015        629743        626066        621644        618742
  4.84788e-06        101000        101000        648007        648876        655956        629699        626026        621605        618704
  4.85683e-06        101000        101000        647962        648858        655896        629655        625987        621566        618666
  4.86577e-06        101000        101000        647915        648839        655837        629611        625947        621527        618627
  4.87472e-06        101000        101000        647868        648821        655778        629567        625907        621489        618589
  4.88367e-06        101000        101000        647819        648802        655718        629523        625868        621450        618551
  4.89262e-06        101000        101000        647770        648783        655659        629479        625828        621411        618512
  4.90157e-06        101000        101000        647720        648764        655600        629435        625788        621372        618474
  4.91052e-06        101000        101000        647670        648745        655540        629391        625749        621334        618436
  4.91946e-06        101000        101000        647618        648725        655481        629348        625709        621295        618398
  4.92841e-06        101000        101000        647566        648705        655422        629304        625669        621256        618359
  4.93736e-06        101000        101000        647513        648685        655362        629260        625630        621217        618321
  4.94631e-06        101000        101000        647460        648664        655303        629216        625590        621179        618283
  4.95526e-06        101000        101000        647405        648643        655244        629172        625551        621140        618245
  4.96421e-06        101000        101000        647350        648622        655184        629128        625511        621101        618207
  4.97315e-06        101000        101000        647294        648601        655125        629085        625471        621063        618168
   4.9821e-06        101000        101000        647238        648580        655066        629041        625432        621024        618130
  4.99105e-06        101000        101000        647181        648558        655006        628997        625392        620985        618092
        5e-06        101000        101000        647124        648536        654947        628953        625353        620947        618054
  5.00952e-06        101000        101000        647062        648513        654884        628907        625311        620905        618013
  5.01899e-06        101000        101000        647000        648490        654821        628861        625269        620865        617973
  5.02865e-06        101000        101001        646936        648465        654757        628814        625226        620823        617932
  5.03851e-06        101000        101001        646870        648441        654691        628765        625183        620780        617890
    5.048e-06        101000        101001        646806        648416        654628        628719        625141        620739        617849
  5.05786e-06        101000        101001        646739        648391        654562        628671        625097        620697        617807
  5.06759e-06        101000        101001        646674        648366        654498        628624        625054        620655        617766
  5.07762e-06        101000        101001        646606        648340        654431        628575        625010        620612        617723
  5.08738e-06        101000        101001        646541        648314        654366        628527        624967        620569        617681
  5.09743e-06        101000        101001        646474        648288        654299        628478        624923        620526        617639
  5.10741e-06        101000        101001        646407        648261        654233        628430        624879        620483        617596
