   Probe             0             1             2             3             4             5             6             7             8
  3.02848e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.04008e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.05164e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.06318e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   3.0747e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.08621e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.09769e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.10917e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.12064e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.13211e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.14357e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.15504e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   3.1665e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.17797e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.18943e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   3.2009e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.21237e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.22385e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.23534e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.24684e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.25834e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.26987e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.28139e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.29294e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   3.3045e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.31606e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.32761e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.33913e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.35064e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
